city,name,address,rating,reviews_count,phone,website,business_type,hours,latitude,longitude,place_id,scraped_at
"Marseille, France",Clinic Moto,"81 Av. du 8 Mai 1945, 13240 Septèmes-les-Vallons, France",4.5,42,+33 6 11 13 07 54,N/A,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,43.389186099999996,5.3614238,ChIJfytO3PrqyRIRvu-iHJGX8e4,2025-10-25T02:56:38.610969
"Marseille, France",Nel's Bike,"58 Av. de la Croix Rouge, 13013 Marseille, France",5,2,+33 6 52 12 08 04,N/A,Motorcycle repair shop,Closed ⋅ Opens 9 AM,43.331585,5.4337819,ChIJtSKUTQC_yRIRDop27Rvv3ak,2025-10-25T02:56:38.610972
"Marseille, France",Nico moto,"2 Trav. de la Resclave, 13011 Marseille, France",5,6,+33 6 12 02 15 06,N/A,Motorcycle repair shop,N/A,43.287401599999995,5.470936399999999,ChIJczIsgGi_yRIRtZiLKGWLT6w,2025-10-25T02:56:38.610975
"Marseille, France",Génération 2 roues,"4 Bd Théodore Thurner, 13006 Marseille, France",3,48,+33 9 70 99 96 68,N/A,Motorcycle repair shop,Closed ⋅ Opens 9 AM,43.291311199999996,5.3832224,ChIJMZpoybrAyRIR9bkMW-Hlv2Q,2025-10-25T02:56:38.610978
"Marseille, France",En Roue Libre,"29 Bd Baille, 13006 Marseille, France",4.9,110,+33 9 84 50 43 14,https://www.instagram.com/enrouelibremarseille/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,43.286914499999995,5.3869519,ChIJ8a5R9nrByRIRu6PZyvtn2BA,2025-10-25T02:56:38.610982
"Marseille, France",KB MOTORS by la mecanique du scooter,"76 Cr Lieutaud, 13006 Marseille, France",4.9,69,+33 7 67 69 32 59,N/A,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,43.2921932,5.3826035,ChIJs5Dm2LrAyRIRBlBsT_bvWp0,2025-10-25T02:56:38.610985
"Marseille, France",CHRISTOPHE SERVICE,"118 Rue Ferrari, 13005 Marseille, France",4.6,66,+33 4 91 94 28 89,http://christophe-service.fr/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,43.2929107,5.3920864,ChIJoyovFqfAyRIRKtHTkZrBH70,2025-10-25T02:56:38.610989
"Marseille, France",Moto Control,"265 Av. de Mazargues, 13008 Marseille, France",4.2,40,+33 4 91 76 53 16,N/A,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,43.262526,5.393296299999999,ChIJOcEljl_HyRIR5TV-xJtajHo,2025-10-25T02:56:38.610995
"Marseille, France",meca2roo 13,"7 Rue Pierre Doize, 13010 Marseille, France",4.2,54,+33 6 03 40 84 12,https://www.meca2roo13.fr/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,43.281827799999995,5.4299344,ChIJqT4GJXi_yRIRm3waz6KvKsU,2025-10-25T02:56:38.610999
"Marseille, France",THE MANIAC GARAGE,"Bd de la Résistance, 13380 Plan-de-Cuques, France",N/A,0,+33 7 81 85 27 67,N/A,Motorcycle repair shop,N/A,43.3450941,5.4657548,ChIJWR3LSfC_yRIRVLxsFYjxB8w,2025-10-25T02:56:38.611002
"Marseille, France",Racing Moto 13,"81 Rue Marengo, 13006 Marseille, France",4.3,79,+33 4 91 47 51 52,N/A,Motorcycle repair shop,Closed ⋅ Opens 8:45 AM,43.2878555,5.3858087999999995,ChIJNfRpSKXAyRIRNyCvyQ1m5MI,2025-10-25T02:56:38.611012
"Marseille, France",CLUBSTYLE GARAGE,"3 Rue Brandis, 13005 Marseille, France",5,9,+33 9 85 13 37 93,N/A,Motorcycle repair shop,Closed ⋅ Opens 10 AM,43.2878012,5.3942912,ChIJHQeaU2C_yRIRA8dGAF4lbo0,2025-10-25T02:56:38.611015
"Marseille, France",Majgier Thomas,"7 All. Goya, 13008 Marseille, France",4,1,+33 9 52 53 66 61,N/A,Motorcycle repair shop,N/A,43.2421254,5.386496999999999,ChIJfWhChXjHyRIRY0tqTWn9OvY,2025-10-25T02:56:38.611019
"Marseille, France",DEDECO,"24 Rue Guibal, 13001 Marseille, France",5,55,+33 4 91 95 61 99,http://www.dedeco.fr/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,43.306263799999996,5.3851303,ChIJqxpxXJrAyRIRpQEP9oSjrk8,2025-10-25T02:56:38.611022
"Marseille, France",Moto Doc,"53 Cr Lieutaud, 13006 Marseille, France",4,25,+33 9 61 11 97 68,N/A,Motorcycle repair shop,Closed ⋅ Opens 9 AM,43.2921516,5.3828955999999994,ChIJhbVadLbByRIRL7A8AVQNCnE,2025-10-25T02:56:39.232545
"Marseille, France",Wolves' Destination,"47 bis boulevard leau, Rés les Nouvelles Arènes Bat B, 13008 Marseille, France",5,3,+33 6 50 93 99 81,N/A,Motorcycle repair shop,Open 24 hours,43.2549731,5.383921099999999,ChIJ04WnHV7HyRIRADhw3YW3lmI,2025-10-25T02:56:39.232549
"Marseille, France",Rapid Bike Moto Scooter,"131 Cr Lieutaud, 13006 Marseille, France",4.1,14,+33 7 50 35 75 07,N/A,Motorcycle repair shop,Closed ⋅ Opens 9 AM,43.2879308,5.384869,ChIJS-Xlt6_AyRIRQz0aYcw_T1c,2025-10-25T02:56:39.232551
"Marseille, France",Univers 2 Roues,"29 Cr Lieutaud 31-33, 13006 Marseille, France",4.1,13,+33 4 91 48 70 05,https://www.instagram.com/univers2roues13006/?hl=fr,Motorcycle repair shop,Closed ⋅ Opens 9 AM,43.2939661,5.3824017,ChIJKbHBb7rByRIRoqyvHPg2008,2025-10-25T02:56:39.232554
"Marseille, France",ALOM Marseille,"43 Rue Fauchier, 13002 Marseille, France",5,63,+33 6 31 53 48 84,https://www.instagram.com/alom_marseille?igsh=ZHZqNW9wZzI0eDJn&utm_source=qr,Motorcycle parts store,Closed ⋅ Opens 10:30 AM,43.303665699999996,5.3694362,ChIJueqdYQ_ByRIRaGAY46E4HUE,2025-10-25T02:56:39.232557
"Marseille, France",Team Desenti,"80 Rue Monte Cristo, 13004 Marseille, France",4.2,43,+33 4 91 49 02 76,https://www.garage-team-desenti.fr/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,43.2994802,5.3962138,ChIJy_M1Y2C_yRIRo4pQHM-7ihg,2025-10-25T02:56:39.232559
"Marseille, France",SPEEDWAY MARSEILLE,"119 Cr Lieutaud, 13006 Marseille, France",4.4,1070,+33 4 91 47 57 04,https://www.speedway.fr/pages/1-magasins/20-speedway-marseille.html?utm_source=gmb,Motorcycle parts store,Closed ⋅ Opens 9 AM,43.2884236,5.3846209,ChIJdz22xq_AyRIR6rxzToVdr0Q,2025-10-25T02:56:39.232562
"Marseille, France",Avenir Motoscoots,"53 Bd de Paris, 13002 Marseille, France",5,87,+33 4 96 17 52 83,N/A,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,43.3077974,5.3712206,ChIJ54IqGu3AyRIR5bAbBTZm8Vs,2025-10-25T02:56:39.232565
"Marseille, France",Suzuki Moto service réparation,"151 Bd Michelet, 13009 Marseille, France",4.2,84,+33 4 91 18 15 08,N/A,Used motorcycle dealer,Closed ⋅ Opens 9 AM,43.2652102,5.396191099999999,ChIJk-r0ezS5yRIRxlPN52q9p4E,2025-10-25T02:56:39.232567
"Marseille, France",VMG,"122 rue du commandant Rolland, Rés Cadenelle bât. Chaumont 1, 13008 Marseille, France",N/A,0,N/A,N/A,Motorcycle repair shop,Closed ⋅ Opens 8:30 AM,43.2727882,5.3731433,ChIJ75GbLqPHyRIRxa-782Bd7Gs,2025-10-25T02:56:39.232571
"Marseille, France",Motors Shop,"98 Bd de la Millière, 13011 Marseille, France",5,6,N/A,https://motorshop.simplybook.it/,Cleaning products supplier,Closed ⋅ Opens 9 AM,43.2831956,5.4984763999999995,ChIJXYnQG3C9yRIRbhWJHc5jqPc,2025-10-25T02:56:39.232573
"Marseille, France",CAP 2 ROUES BY MM13 MARSEILLE MOTO 13 SYM,"81 Av. de la Capelette, 13010 Marseille, France",4.2,63,+33 4 91 71 87 92,N/A,Motorcycle shop,Closed ⋅ Opens 9 AM Mon,43.282465699999996,5.4029981,ChIJi5r3QlK_yRIRtS-ewx2MRZA,2025-10-25T02:56:39.232576
"Marseille, France",Indian Motorcycle Marseille,"1 Imp. de la Montre, 13011 Marseille, France",4.6,89,+33 7 43 36 87 90,http://www.indianmarseille.com/?utm_campaign=uberallconfigartion&utm_source=googlelistingutm_medium,Motorcycle repair shop,Closed ⋅ Opens 9 AM,43.294060699999996,5.4733193,ChIJc9FDtTm7yRIR0jPVvN4vAeQ,2025-10-25T02:56:39.232578
"Marseille, France",DAINESE STORE MARSEILLE,"117 Cr Lieutaud, 13006 Marseille, France",5,4,+33 4 91 47 57 04,https://www.speedway.fr/?utm_source=gmb,Motorcycle parts store,Closed ⋅ Opens 9 AM,43.2885631,5.384686599999999,ChIJlbvrqu7ByRIROKUaz4F7zwc,2025-10-25T02:56:39.232581
"Marseille, France",Passion du 2 roues,"195 Av. des Olives, 13013 Marseille, France",4.6,250,+33 6 49 66 03 86,N/A,Motorcycle shop,Closed ⋅ Opens 9 AM,43.3251956,5.442177099999999,ChIJAQD05lG-yRIR-Yi_HqVIDec,2025-10-25T02:56:39.232583
"Marseille, France",MOTO LA MAJOR MARSEILLE - Concessionnaire officiel Piaggio Vespa et Aprilia,"29 Av. Robert Schuman, 13002 Marseille, France",4.8,42,+33 4 42 08 67 69,https://marseille.motolamajor.fr/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,43.302521899999995,5.3661287,ChIJ40NX1afByRIRVrZ68RFssW4,2025-10-25T02:56:39.232585
"Marseille, France",Potenza Cycles,"254 Bd du Redon, 13009 Marseille, France",4.8,88,+33 4 91 49 79 52,https://www.facebook.com/people/Potenza-Cycles/100063586151822/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,43.2471879,5.4242048,ChIJ07nNYPC4yRIRUCEkkHu9ufs,2025-10-25T02:56:39.232588
"Marseille, France",Autosécurité 13003 (Auto- Moto),"302 Bis Bd National, 13003 Marseille, France",4.7,132,+33 4 91 62 49 57,http://www.ctnational.fr/,Car inspection station,Closed ⋅ Opens 8 AM,43.3123644,5.3766928,ChIJEZjRSIzAyRIRtYPNO-eqE4I,2025-10-25T02:56:39.232590
"Marseille, France",Casse du Motard,"73 Rue d'Alger, 13005 Marseille, France",4.2,43,+33 4 96 12 07 98,https://www.ebay.fr/str/lacassedumotard,Motorcycle parts store,Closed ⋅ Opens 2 PM Mon,43.2892626,5.3912606,ChIJ8QzQgKjAyRIRETA5upjoV3k,2025-10-25T02:56:39.232593
"Lyon, France",Motorcycle Factory,"14 Chem. de Chapoly-Laval, 69230 Saint-Genis-Laval, France",5,79,+33 4 87 62 43 19,https://motorcyclefactory.fr/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,45.6902289,4.8143597,ChIJYxLLlsrp9EcRivXz16Qwrtw,2025-10-25T02:56:41.849949
"Lyon, France",Croix Rousse Moto,"16 Rue des Tables Claudiennes, 69001 Lyon, France",4.8,225,+33 9 82 43 34 70,http://croixroussemoto.fr/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,45.770664599999996,4.8327132,ChIJM955r_3q9EcRVm5m2Q35YTw,2025-10-25T02:56:41.849967
"Lyon, France",MOTOSERVICES,"56 Rue Joseph Muntz, 69200 Vénissieux, France",4.9,46,+33 6 30 73 66 01,N/A,Motorcycle repair shop,Closed ⋅ Opens 9 AM,45.7171616,4.891087199999999,ChIJETI4aW7D9EcRtmBmfVjHbjA,2025-10-25T02:56:41.849971
"Lyon, France",Garage Motorcycles Lyon,"55 Rue Domer, 69007 Lyon, France",4.3,266,+33 9 73 69 29 69,http://www.garagemotolyon.com/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,45.748055699999995,4.8519266,ChIJ80caxGvq9EcRL26bhDnzszw,2025-10-25T02:56:41.849974
"Lyon, France",…,"102 Rue Pré Magné, 69126 Brindas, France",4.8,144,N/A,N/A,Car repair and maintenance service,Closed ⋅ Opens 9 AM,45.7206781,4.6985323,ChIJ31VTnxzu9EcRp0XUyrJdL4w,2025-10-25T02:56:41.849977
"Lyon, France",MekaBike - GARAGE MOTO ET SCOOTER,"127 Av. Maréchal de Saxe, 69003 Lyon, France",4.6,435,+33 4 78 60 39 88,https://www.mekabike.fr/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,45.757101999999996,4.8465102,ChIJvSRBRVzq9EcRi48b0Bxtcpg,2025-10-25T02:56:41.849979
"Lyon, France",L'Atelier de Daniel,"113 Rte du Pont Chabrol, 69126 Brindas, France",4.9,59,+33 4 78 45 38 48,http://l-atelier-de-daniel.gaqo.net/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,45.7336106,4.7101229,ChIJSVYOs-Pt9EcRYa9hDCEog_0,2025-10-25T02:56:41.849982
"Lyon, France",Urban Rider,"161 Av. Franklin Roosevelt, 69150 Décines-Charpieu, France",4.9,29,+33 4 72 37 86 94,N/A,Motorcycle repair shop,Closed ⋅ Opens 9 AM,45.7521072,4.9349748,ChIJ463BXRvB9EcRogWRYTJ7HSg,2025-10-25T02:56:41.849984
"Lyon, France",APRO-RACER,"16 Rue de la Mouche, 69540 Irigny, France",4.9,122,+33 4 78 81 94 82,https://www.instagram.com/apro_racer/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,45.691753299999995,4.8225941,ChIJkxYddqzp9EcRwAcZSLmYPQk,2025-10-25T02:56:41.849987
"Lyon, France",SLC RACING,"9 Rue Louis Pergaud, 69780 Mions, France",4.9,34,+33 7 64 35 06 29,https://www.slc-racing.fr/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Tue,45.6797027,4.9401445,ChIJH59Cvn7D9EcRHEs6HTBgGuA,2025-10-25T02:56:41.849989
"Lyon, France",Le repère du 2 roue 69,"7 Rue Alfred de Musset, 69100 Villeurbanne, France",5,9,+33 6 50 47 18 04,N/A,Motorcycle repair shop,Closed ⋅ Opens 9 AM,45.7572896,4.9135881999999995,ChIJuWkhVbfB9EcR1ZWOKzpEHH8,2025-10-25T02:56:41.849992
"Lyon, France",EXPERTMOTORS LYON,"3 Rue Emile Zola, 69310 Oullins-Pierre-Bénite, France",4.5,58,+33 4 78 81 91 71,N/A,Motorcycle repair shop,Closed ⋅ Opens 8:30 AM,45.7053815,4.8214957,ChIJrTNOE0vp9EcROYCpOz_MQEQ,2025-10-25T02:56:41.849994
"Lyon, France",RJ Bikes,"All. des Prés Rouets, 69510 Messimy, France",4,63,+33 9 86 67 82 20,http://www.facebook.com/rj.bikes.5/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,45.701163,4.689053299999999,ChIJVd4FUEHq9EcR018eBbnX6-M,2025-10-25T02:56:41.849997
"Lyon, France",MH MOTOS,"102 Rue Pré Magné, 69126 Brindas, France",5,27,+33 9 83 92 06 86,N/A,Motorcycle repair shop,Closed ⋅ Opens 9 AM,45.7205921,4.6985642,ChIJQZMrUv3v9EcRLEYts36xU28,2025-10-25T02:56:41.849999
"Lyon, France",Garage moto Lyon - AKIRA MOTORS,"21 Rue de Nuits, 69004 Lyon, France",4.6,122,+33 7 49 35 55 77,https://www.akira-motors-lyon.fr/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,45.778088499999996,4.8354585,ChIJCf_TooXr9EcRIjozP7K7Ndg,2025-10-25T02:56:41.850002
"Lyon, France",BAAK - Auto / Moto,"404 Chem. du Champ de Lière, 69140 Rillieux-la-Pape, France",4.4,252,N/A,https://www.baakmotocyclettes.com/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,45.8117953,4.8825175,ChIJlY_c6n3s9EcRXFSzbOwTLLE,2025-10-25T02:56:41.850004
"Lyon, France",Maxxess Lyon Vénissieux / Mo-Town,"Mo-Town, 2 Rue des Frères Louis et Emile Bertrand, 69200 Vénissieux, France",4.8,68,+33 4 81 09 69 49,https://www.maxxess.fr/magasins/69-maxxess-lyon-venissieux-93480?utm_source=google&utm_medium=gmb&utm_campaign=lyon_venissieux&mtm_campaign=lyon_venissieux&mtm_source=google&mtm_medium=gmb,Motorcycle repair shop,Closed ⋅ Opens 9:30 AM,45.7170719,4.8612559,ChIJyesrxqfp9EcR6PmccOOZIDQ,2025-10-25T02:56:41.850007
"Lyon, France",KS Concession Lyon - Concessionnaire Royal Enfield,"8 Chem. du Tronchon, 69410 Champagne-au-Mont-d'Or, France",4.8,274,+33 4 81 09 96 96,https://motorcycles-lyon.store/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,45.801621,4.7804307,ChIJwwIW6m3t9EcRChEcmWFodxk,2025-10-25T02:56:41.850009
"Lyon, France",Mondial Moto,"249 Rte de Genas, 69100 Villeurbanne, France",3.8,125,+33 4 78 54 37 99,https://reparation-moto-lyon.com/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,45.7518521,4.904183199999999,ChIJbZJcjK_B9EcRTAwCpTsYlco,2025-10-25T02:56:41.850011
"Lyon, France",AJD Maurice Gounon (Fondation),"95 Rte de Strasbourg, 69300 Caluire-et-Cuire, France",4.8,25,+33 4 37 47 85 55,https://www.fondation-ajd.com/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,45.7985347,4.8760243999999995,ChIJS6bc-6rq9EcRIaWml8rASDE,2025-10-25T02:56:41.850014
"Lyon, France",L'Atelier Chez Fabio,"7 Pl. du Commandant Arnaud, 69004 Lyon, France",4.1,20,+33 4 78 27 82 16,https://www.lebrelondelyon.fr/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,45.77984,4.8354627,ChIJ-dmTD-Hq9EcRlVZ68-XHPE8,2025-10-25T02:56:42.477470
"Lyon, France",JULIETTE ATELIER,"20 Rue du Général de Miribel, 69007 Lyon, France",5,21,+33 6 58 23 94 83,https://juliettemotocycle.wixsite.com/juliette-atelier,Motorcycle repair shop,Closed ⋅ Opens 9 AM,45.7405457,4.852007599999999,ChIJt3kcQSjr9EcR0u-uglG98JM,2025-10-25T02:56:42.477483
"Lyon, France",Programmation clé moto,"6 Rue Lamothe, 69007 Lyon, France",5,2,+33 7 46 34 70 30,http://www.xn--clmoto69-c1a.com/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,45.742681,4.8517326999999995,ChIJu7wEEQDr9EcRjfJLF4LNXvM,2025-10-25T02:56:42.477487
"Lyon, France",Gp Restauration,"75 Rue Joseph Moulin, 69290 Craponne, France",4.4,25,+33 9 83 30 10 65,http://www.gprestauration.com/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,45.7424159,4.7080272999999995,ChIJi7_21-_t9EcRsNQy7JhH_6U,2025-10-25T02:56:42.477494
"Lyon, France",Lyon Moto Virus,"Rte du Paisy, 69570 Dardilly, France",4.4,350,+33 4 78 66 88 00,http://www.lyonmotovirus.fr/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,45.805024499999995,4.7707353999999995,ChIJpzBQwzST9EcRplRQcyiSSvg,2025-10-25T02:56:42.477498
"Lyon, France",Sellerie G.a.r.a,"132 Rue Vauban, 69006 Lyon, France",5,29,+33 6 30 41 45 53,N/A,Motorcycle repair shop,Closed ⋅ Opens 12 AM Mon,45.7658688,4.855306199999999,ChIJp2-Ct4vq9EcRkuGZKVXxy_8,2025-10-25T02:56:42.477501
"Lyon, France",Maxxess Lyon - Dardilly,"1 Rte du Paisy, 69570 Dardilly, France",4.5,1130,+33 4 72 39 94 21,https://www.maxxess.fr/magasins/69-maxxess-dardilly-9102?utm_source=google&utm_medium=gmb&utm_campaign=lyon_dardilly&mtm_campaign=lyon_dardilly&mtm_source=google&mtm_medium=gmb,Motorcycle repair shop,Closed ⋅ Opens 9:30 AM,45.8048796,4.7708376999999995,ChIJqV_3ujWT9EcR9roSUr3jv4k,2025-10-25T02:56:42.477504
"Lyon, France",oj bike,"79-81 Av. Franklin Roosevelt, 69150 DECINES, France",5,1,+33 4 72 12 18 32,N/A,Motorcycle dealer,Open ⋅ Closes 5 AM ⋅ Reopens 9 AM,45.7594311,4.9367053,ChIJq_ydHCDB9EcR3JRcxeKLIo8,2025-10-25T02:56:42.477507
"Lyon, France",Triumph Lyon Nord,"10 Rte du Perollier, 69570 Dardilly, France",4.6,300,+33 4 27 46 23 60,https://www.triumph-lyon.com/,Motorcycle repair shop,Closed ⋅ Opens 9:30 AM,45.80188,4.7658026,ChIJqV_3ujWT9EcRiKSjkaSMva8,2025-10-25T02:56:42.477510
"Lyon, France",D.S MOTO,"38 Pl. Jules Grandclément, 69100 Villeurbanne, France",4.5,88,+33 4 78 54 70 00,N/A,Motorcycle repair shop,Closed ⋅ Opens 9 AM,45.758702299999996,4.8875803,ChIJtTiveczB9EcReVzxRT9ONIQ,2025-10-25T02:56:42.477513
"Lyon, France",DAFY MOTO,"58 Chem. de la Bruyère, 69570 Dardilly, France",3.7,1263,+33 4 78 35 46 15,https://www.dafy-moto.com/magasin/dafy-moto-lyon-dardilly.html,Motorcycle repair shop,Closed ⋅ Opens 9:30 AM,45.807549599999994,4.7705617,ChIJqV_3ujWT9EcRl1zIo-E5E7U,2025-10-25T02:56:42.477516
"Lyon, France",Only Moto,"80 Rue de la Part-Dieu, 69003 Lyon, France",4.8,312,+33 4 81 06 08 40,http://www.onlymoto.fr/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,45.759588099999995,4.8494499,ChIJ0dkPymHt9EcR8rbNObq5FpI,2025-10-25T02:56:42.477519
"Lyon, France",Réparation de trottinette,"Monplaisir, 69008 Lyon, France",N/A,0,N/A,N/A,Motorcycle repair shop,N/A,45.726214899999995,4.879967199999999,ChIJKfbbOADB9EcRTXXooPOt5CY,2025-10-25T02:56:42.477523
"Lyon, France",Atelier Le Carburateur,"13 Chem. du Monteillier, 69370 Saint-Didier-au-Mont-d'Or, France",4.9,12,+33 6 10 98 48 99,https://atelierlecarburateur.fr/,Car repair and maintenance service,Closed ⋅ Opens 8 AM Mon,45.8159837,4.8062439,ChIJMcarWlWV9EcRPIRKjuFlwgU,2025-10-25T02:56:42.477527
"Lyon, France",Indian Lyon - Lyon Victory,"24 Rue des Aulnes, 69760 Limonest, France",4.6,189,+33 4 37 46 18 02,http://www.indianlyon.com/?utm_campaign=uberallconfigartion&utm_source=googlelistingutm_medium,Motorcycle repair shop,Closed ⋅ Opens 10 AM,45.8054248,4.7779427,ChIJD4hyn0yT9EcRd2fpyk6Q-Oo,2025-10-25T02:56:42.477530
"Lyon, France",Offroad Performance,"140 Rue Pré Magné, 69126 Brindas, France",4.7,17,+33 4 78 45 55 87,N/A,Motorcycle dealer,N/A,45.718886999999995,4.6975144,ChIJQesHZhzu9EcRQyD6gaC7Rvw,2025-10-25T02:56:42.477533
"Lyon, France",EMC FRANCE,"13 Rue de Verdun, 69100 Villeurbanne, France",4.6,161,+33 4 72 04 26 00,http://www.emc-suspensions.fr/,Motorcycle parts store,Closed ⋅ Opens 9 AM Mon,45.784253799999995,4.8974334,ChIJxaQRtRTA9EcRMAsil4zGI70,2025-10-25T02:56:42.477536
"Lyon, France",SPEEDWAY LYON,"144 Av. Maréchal de Saxe, 69003 Lyon, France",4.5,805,+33 4 78 60 19 01,https://www.speedway.fr/pages/1-magasins/4-speedway-lyon.html,Motorcycle parts store,Closed ⋅ Opens 9:30 AM,45.755171399999995,4.846396299999999,ChIJHz-a4Vzq9EcRp4GcPgS8AV4,2025-10-25T02:56:42.477540
"Lyon, France",SPEEDWAY VENISSIEUX MO-TOWN,"Mo-Town, 4 Rue des Frères Louis et Emile Bertrand, 69200 Vénissieux, France",4.9,41,+33 4 22 45 07 42,https://www.speedway.fr/pages/1-magasins/1006-speedway-venissieux.html?utm_source=gmb,Motorcycle parts store,Closed ⋅ Opens 9 AM,45.717132,4.862566,ChIJoST__p3p9EcRNEYNWHu1Nnk,2025-10-25T02:56:42.477543
"Lyon, France",CUSTOM BIKE REPAIR,"40 Rue Decomberousse, 69100 Villeurbanne, France",5,24,+33 7 75 84 64 86,https://custombikerepair.com/,Bicycle repair shop,Closed ⋅ Opens 9:30 AM Mon,45.7614391,4.917180699999999,ChIJOXRTC7rB9EcR7BOq447CYeQ,2025-10-25T02:56:43.120187
"Lyon, France",DUCATI LYON (Campioni 69),"58 Chem. de la Bruyère, 69570 Dardilly, France",4.2,253,+33 4 78 64 76 79,https://www.ducatilyon.fr/,Motorcycle repair shop,Closed ⋅ Opens 9:30 AM,45.808223,4.770802,ChIJzfzueTaT9EcRDuplhcmp3VE,2025-10-25T02:56:43.120204
"Lyon, France",SOUTH LYON CARDY,"130 Bd de l'Europe, 69310 Oullins-Pierre-Bénite, France",4.2,495,+33 4 78 50 69 42,https://www.cardy.fr/stores-7.html,Motorcycle repair shop,Closed ⋅ Opens 10 AM,45.6963406,4.8252823,ChIJfaV1Oo7GBUgRYo0jJlXPwHw,2025-10-25T02:56:43.120208
"Lyon, France",Les Cycles du Rhône - Atelier de réparations vélos à domicile,"1 Bd de l'Europe, 69600 Oullins-Pierre-Bénite, France",5,35,+33 6 66 94 43 03,https://www.les-cycles-du-rhone.fr/,Bicycle repair shop,Closed ⋅ Opens 7 AM Mon,45.710673799999995,4.8058792,ChIJk2oO_Ejr9EcRjNYGySlTv_I,2025-10-25T02:56:43.120211
"Lyon, France","Alexis Motos - Concessionnaire Yamaha - motos, scooters","58 Chem. de la Bruyère, 69570 Dardilly, France",4.3,384,+33 4 72 52 76 76,http://www.alexismotos.com/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,45.807083399999996,4.7702678,ChIJzfzueTaT9EcRaK6K1-PWuxE,2025-10-25T02:56:43.120214
"Lyon, France",FR SENSATIONS,"7 Rte de Lyon, 69530 Brignais, France",4.2,207,+33 4 78 05 71 87,http://www.frsensations.com/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,45.6779435,4.7717358999999995,ChIJq1lbLDPv9EcRmyhB5r4aPHs,2025-10-25T02:56:43.120216
"Lyon, France",Nomad 69 Brignais,"5 Chem. de Sacuny, 69530 Brignais, France",4.4,204,+33 4 78 05 60 80,http://www.nomade69.com/,Motorcycle repair shop,Closed ⋅ Opens 8:30 AM,45.6790259,4.7696643,ChIJi62QhzLv9EcRoSMyiswRXng,2025-10-25T02:56:43.120219
"Lyon, France","KYMCO - SYM - LYON EST Concession Franck Bouvet - Scooters neufs , Scooters électriques, et occasions.","21 Rue Francis de Pressensé, 69100 Villeurbanne, France",4,167,+33 4 78 24 78 06,https://www.scooter-lyon-bouvet.com/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,45.772453399999996,4.8680787,ChIJX31xV5vq9EcRcaam8AmZXk4,2025-10-25T02:56:43.120221
"Lyon, France",Chemin de pressin st genis laval,"69230 Saint-Genis-Laval, France",N/A,0,+33 6 59 46 10 44,N/A,Motorcycle repair shop,Closed ⋅ Opens 8 AM,45.7084172,4.7722850999999995,ChIJpagZH8ru9EcRxHLRAw7L4Gs,2025-10-25T02:56:43.120225
"Lyon, France",Label Occasion - Groupe Chopard,"24 Rue des Aulnes, 69760 Limonest, France",4.2,247,+33 4 78 66 08 08,https://www.label-occasion.com/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,45.8053932,4.7777566,ChIJW_YsqUyT9EcRYnBsIFXNTBE,2025-10-25T02:56:43.120227
"Lyon, France","ElecBiZ Scooter Electrique, CityCoco, Trottinette, Moto et Draisienne Handcycle PMR","93 route des aqueducs, Taffignon Parc de, 69630 Chaponost, France",4.9,125,+33 6 52 54 98 16,https://www.elecbiz.fr/,Motorcycle repair shop,Closed ⋅ Opens 9:30 AM,45.725224399999995,4.7755585,ChIJZcMfUcft9EcRC6ID9xO0UEQ,2025-10-25T02:56:43.120230
